gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.799999237060547,24.799999237060547,1
0,1,1,0,20,1,1,1,0,1,0,1,1,1,0,0,2,107.0500030517578,2172.050048828125,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.5999984741211,70.5999984741211,1
0,0,1,0,5,1,1,1,0,1,0,1,0,0,0,1,2,85.4000015258789,401.1000061035156,1
1,0,1,0,52,1,1,1,0,1,1,0,1,1,0,1,2,105.0500030517578,5624.85009765625,1
0,1,1,0,21,1,0,0,1,1,0,0,0,1,0,1,0,64.94999694824219,1339.800048828125,0
0,0,0,0,14,0,0,0,0,0,1,1,1,1,0,1,2,55.0,771.9500122070312,0
1,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,50.54999923706055,244.75,0
1,0,0,0,6,1,0,0,1,1,0,0,0,0,0,0,3,55.150001525878906,322.8999938964844,0
1,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,2,51.20000076293945,498.25,0
1,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,3,25.399999618530277,25.399999618530277,0
1,0,0,0,68,1,1,0,1,0,0,0,0,0,0,0,3,54.45000076293945,3687.75,0
0,0,1,1,18,1,0,1,0,0,1,0,1,1,0,0,3,95.1500015258789,1779.949951171875,1
1,0,0,0,22,1,1,1,0,0,0,0,0,0,1,1,1,76.0,1783.5999755859375,0
1,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.34999847412109,927.1500244140624,0
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,70.0,1
0,1,0,0,8,1,0,1,0,1,0,0,0,0,0,1,2,74.5,606.5499877929688,1
0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,44.84999847412109,435.3999938964844,1
0,1,0,0,24,1,1,1,0,0,0,0,0,0,0,1,2,76.0999984741211,1712.699951171875,1
0,0,0,0,35,1,0,0,1,1,1,0,0,0,1,0,3,61.20000076293945,2021.199951171875,0
0,0,1,1,23,1,0,1,0,1,1,1,0,0,1,0,3,86.80000305175781,1940.800048828125,0
1,1,0,0,6,1,0,1,0,0,0,0,1,1,0,1,2,89.3499984741211,567.7999877929688,0
1,0,0,0,12,1,0,2,0,0,0,0,0,0,0,0,3,19.700000762939453,220.3500061035156,0
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,20.25,20.25,0
1,0,1,1,71,1,0,1,0,0,1,0,0,0,2,0,2,76.05000305175781,5436.4501953125,0
0,1,1,0,35,1,1,1,0,0,1,0,1,1,0,1,2,100.8000030517578,3437.5,0
0,0,1,1,40,1,1,0,0,0,1,0,1,1,0,1,2,74.55000305175781,3015.75,0
1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,3,73.5999984741211,73.5999984741211,1
0,0,0,0,23,1,0,0,0,0,0,0,1,1,1,1,0,64.9000015258789,1509.800048828125,0
1,1,0,0,4,1,1,1,0,0,0,0,1,1,0,1,2,95.4499969482422,396.1000061035156,1
0,0,0,0,4,1,0,1,0,0,1,1,0,1,0,1,2,90.4000015258789,356.6499938964844,0
1,0,1,1,68,0,0,0,0,1,1,1,1,1,2,0,1,60.29999923706055,4109.0,0
0,0,0,1,38,1,1,1,0,1,0,0,0,0,0,1,3,81.8499984741211,3141.699951171875,0
0,0,1,1,52,1,1,2,0,0,0,0,0,0,2,0,3,24.799999237060547,1229.0999755859375,0
0,1,1,0,32,1,1,1,0,0,0,0,0,0,0,1,2,74.9000015258789,2303.35009765625,1
0,0,1,1,29,1,0,0,0,0,1,1,1,1,2,0,3,75.55000305175781,2054.39990234375,0
0,1,1,1,38,1,1,1,0,1,0,0,1,1,0,0,2,101.1500015258789,3741.85009765625,0
0,0,0,1,48,1,1,0,1,0,1,0,1,1,1,1,1,78.75,3682.449951171875,0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,19.25,19.25,0
1,0,0,0,22,1,0,1,1,0,0,1,0,1,0,1,2,89.05000305175781,1886.25,0
1,0,0,0,43,1,1,1,1,1,1,1,1,1,2,0,1,115.0500030517578,4895.10009765625,0
1,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.3499984741211,341.6000061035156,0
0,0,0,0,5,1,0,1,0,0,0,0,1,0,0,1,2,80.5999984741211,415.5499877929688,1
0,0,1,1,51,1,1,1,1,1,0,1,1,1,1,0,1,110.0500030517578,5686.39990234375,0
0,0,0,0,71,1,0,2,0,0,0,0,0,0,2,1,1,19.899999618530277,1355.0999755859375,0
1,0,1,1,38,1,0,0,1,1,0,1,1,1,1,0,1,80.30000305175781,3058.64990234375,1
0,1,1,0,24,1,0,1,0,0,1,0,1,1,0,1,2,93.1500015258789,2231.050048828125,1
0,0,1,0,35,1,1,1,0,0,0,1,1,0,0,1,1,91.5,3236.35009765625,0
1,1,0,0,54,1,1,0,1,1,0,1,1,1,1,0,0,82.44999694824219,4350.10009765625,1
1,0,1,1,72,0,0,0,0,1,1,1,1,1,2,1,2,60.0,4264.0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.79999923706055,44.79999923706055,0
1,0,1,1,9,1,0,0,1,0,0,0,0,0,1,0,3,48.59999847412109,422.2999877929688,0
0,0,0,0,69,0,0,0,1,1,0,1,1,1,2,1,0,60.04999923706055,4176.7001953125,0
1,0,1,0,52,1,1,1,0,1,0,1,1,1,0,1,1,102.6999969482422,5138.10009765625,0
1,1,1,0,11,1,0,1,0,0,0,1,1,0,0,1,2,82.9000015258789,880.0499877929688,0
1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.3499984741211,139.0500030517578,1
1,1,1,1,28,0,0,0,0,0,0,0,1,0,0,1,2,35.900001525878906,973.6500244140624,0
1,1,0,0,17,1,1,1,0,0,1,0,0,0,0,1,1,82.6500015258789,1470.050048828125,0
1,0,1,1,35,1,0,2,0,0,0,0,0,0,2,1,3,19.850000381469727,739.3499755859375,0
1,0,0,0,8,1,0,2,0,0,0,0,0,0,1,1,3,19.200000762939453,161.9499969482422,0
0,0,0,0,46,1,1,1,0,1,1,0,1,0,1,1,1,94.9000015258789,4422.9501953125,0
1,0,0,0,7,1,1,1,0,0,0,0,0,0,0,1,2,73.8499984741211,511.25,1
1,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,3,80.5999984741211,155.8000030517578,1
0,0,1,1,68,1,1,0,0,1,1,1,0,1,1,1,0,75.80000305175781,5293.9501953125,1
1,0,0,0,43,1,1,1,0,1,1,0,1,1,2,1,2,104.5999984741211,4759.85009765625,1
1,0,0,0,68,1,1,0,1,1,1,1,1,1,2,1,2,88.1500015258789,6148.4501953125,0
1,0,0,0,36,1,0,1,0,1,0,0,1,1,0,1,1,94.8000030517578,3565.64990234375,0
0,0,1,0,63,1,1,1,0,1,1,0,1,1,0,1,2,103.4000015258789,6603.0,1
1,1,0,0,32,1,0,0,0,1,0,1,0,0,0,0,0,54.650001525878906,1830.0999755859373,0
1,0,1,0,71,1,1,0,1,1,1,1,1,1,2,0,1,85.75,6223.7998046875,0
1,0,1,1,66,1,1,0,1,1,1,0,0,0,0,1,0,67.44999694824219,4508.64990234375,0
0,0,0,0,63,1,0,2,0,0,0,0,0,0,1,0,3,20.5,1328.1500244140625,0
1,0,0,1,41,1,0,2,0,0,0,0,0,0,1,1,1,20.25,865.0,0
1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,72.0999984741211,72.0999984741211,0
1,0,0,0,2,1,0,1,0,0,0,0,1,1,0,1,2,90.4000015258789,168.1999969482422,1
1,0,1,0,70,1,0,2,0,0,0,0,0,0,2,0,0,19.450000762939453,1303.5,0
1,0,0,0,23,0,0,0,0,0,0,0,1,1,0,1,2,44.95000076293945,996.8499755859376,0
1,1,1,0,64,1,0,1,1,1,1,0,0,1,1,0,0,97.0,6430.89990234375,0
0,0,1,1,37,1,1,0,1,0,1,1,0,0,2,1,1,62.79999923706055,2278.75,0
0,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.59999847412109,681.4000244140625,0
1,1,0,0,7,1,0,1,0,0,0,0,1,1,0,1,2,89.1500015258789,574.3499755859375,0
0,0,1,1,4,1,1,1,0,1,1,0,0,0,0,1,0,84.80000305175781,371.8999938964844,1
1,1,0,0,21,0,0,0,1,0,0,0,1,0,0,1,2,41.900001525878906,840.0999755859375,1
1,0,0,0,10,1,0,1,0,0,0,0,0,1,0,1,0,80.25,846.0,1
1,1,0,0,16,1,1,0,1,0,0,0,0,0,0,1,2,54.09999847412109,889.0,0
0,0,1,0,64,1,1,1,0,1,0,1,1,1,2,1,2,105.25,6823.39990234375,0
0,1,1,0,27,0,0,0,1,0,0,0,0,0,0,0,1,30.75,805.0999755859375,1
0,0,1,1,42,1,1,1,1,0,0,0,1,1,1,0,2,97.0999984741211,4016.75,0
0,0,0,1,5,1,0,2,0,0,0,0,0,0,0,0,3,20.200000762939453,83.75,0
1,0,0,0,41,1,0,1,0,1,0,1,1,1,2,1,0,98.8000030517578,3959.14990234375,0
0,0,1,0,58,1,0,0,0,0,1,0,0,0,1,0,1,50.29999923706055,2878.550048828125,0
1,0,0,0,47,1,0,2,0,0,0,0,0,0,2,1,3,20.549999237060547,945.7000122070312,0
0,0,0,0,18,1,0,1,0,0,0,1,0,0,0,1,0,75.9000015258789,1373.050048828125,0
0,0,0,0,5,1,0,1,0,0,1,0,1,1,0,0,0,96.5,492.5499877929688,1
0,0,1,0,23,1,0,0,1,0,0,0,0,1,0,1,0,59.95000076293945,1406.0,0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,19.149999618530277,19.149999618530277,0
0,0,1,0,71,1,1,1,0,0,1,0,1,1,1,1,1,98.6500015258789,6962.85009765625,0
0,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,1,112.5999984741211,8126.64990234375,0
0,0,1,1,33,1,0,2,0,0,0,0,0,0,1,0,3,20.600000381469727,690.25,0
0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,1,2,85.6500015258789,181.5,1
0,0,0,1,24,0,0,0,1,0,0,1,0,0,2,0,3,35.75,830.7999877929688,0
1,0,1,1,56,1,1,1,0,1,1,1,0,1,1,1,1,99.75,5608.39990234375,0
0,0,0,0,37,1,0,1,0,1,0,0,1,1,0,1,1,96.0999984741211,3646.800048828125,0
1,0,0,0,43,1,1,0,0,1,1,1,1,1,1,0,1,85.0999984741211,3662.25,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,25.350000381469727,25.350000381469727,0
1,0,1,0,25,1,1,1,0,0,1,1,1,1,0,1,0,104.9499969482422,2566.5,1
1,0,0,0,61,1,1,0,1,1,1,1,1,1,2,0,2,89.6500015258789,5308.7001953125,0
0,0,0,0,17,1,1,1,0,0,1,1,0,0,1,0,2,86.75,1410.25,0
1,0,1,0,41,1,0,1,0,1,1,1,0,0,1,1,0,86.19999694824219,3339.050048828125,0
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,50.650001525878906,50.650001525878906,1
0,1,1,1,72,0,0,0,1,1,1,1,1,1,2,1,0,64.80000305175781,4732.35009765625,0
0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,90.8499984741211,90.8499984741211,1
0,0,0,0,48,1,1,1,0,1,1,0,1,1,2,1,0,108.0999984741211,5067.4501953125,0
0,1,1,0,11,1,0,2,0,0,0,0,0,0,0,0,3,19.950000762939453,214.75,1
1,1,1,0,55,1,1,1,0,1,1,0,0,0,0,1,2,85.44999694824219,4874.7001953125,1
1,0,0,0,42,0,0,0,1,1,1,1,0,1,1,1,2,54.75,2348.449951171875,0
0,0,0,0,44,1,1,1,0,0,1,0,0,1,0,1,3,90.4000015258789,4063.0,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,44.0,0
1,0,0,0,27,1,1,1,0,0,0,0,1,1,0,1,0,95.5999984741211,2595.25,0
0,1,1,0,27,1,1,0,0,1,1,1,1,1,0,1,0,84.80000305175781,2309.550048828125,0
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.29999923706055,89.30000305175781,0
1,0,0,0,19,1,0,2,0,0,0,0,0,0,0,0,3,19.899999618530277,367.5499877929688,0
1,1,1,0,42,1,1,1,0,0,0,0,1,1,0,1,2,95.0500030517578,3944.5,0
1,0,0,0,66,1,1,0,1,1,1,1,1,1,2,1,1,90.05000305175781,5965.9501953125,0
0,1,1,0,33,1,1,1,1,0,1,1,1,1,0,1,0,109.9000015258789,3694.699951171875,0
1,0,0,0,34,1,0,1,0,1,0,0,0,0,0,1,1,73.94999694824219,2524.449951171875,1
0,1,0,0,33,0,0,0,0,0,1,1,1,1,0,1,2,54.59999847412109,1803.699951171875,0
1,0,1,1,23,1,0,2,0,0,0,0,0,0,1,0,3,20.049999237060547,415.1000061035156,0
1,0,0,0,32,1,0,2,0,0,0,0,0,0,1,0,0,19.75,624.1500244140625,0
1,0,0,0,11,1,0,2,0,0,0,0,0,0,1,0,1,20.049999237060547,237.6999969482422,0
0,0,1,1,69,1,1,1,0,0,1,0,1,1,0,1,1,99.4499969482422,7007.60009765625,1
1,0,1,0,68,1,0,0,1,0,0,1,0,0,1,0,0,55.900001525878906,3848.800048828125,0
0,0,0,0,20,1,0,2,0,0,0,0,0,0,2,1,3,19.700000762939453,419.3999938964844,0
0,0,0,0,72,1,0,2,0,0,0,0,0,0,2,1,1,19.799999237060547,1468.75,0
0,0,1,1,60,1,1,1,1,0,1,0,1,0,1,1,0,95.4000015258789,5812.0,0
0,1,1,1,32,1,0,1,0,1,0,0,1,1,0,1,3,93.9499969482422,2861.449951171875,0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,3,19.899999618530277,19.899999618530277,1
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,3,19.600000381469727,19.600000381469727,1
0,1,0,0,3,1,1,1,0,1,0,0,0,0,0,1,2,81.3499984741211,233.6999969482422,1
1,0,1,0,46,1,1,2,0,0,0,0,0,0,1,1,0,24.450000762939453,1066.1500244140625,0
1,0,1,0,29,1,1,1,0,0,0,0,0,0,0,1,2,74.94999694824219,2149.050048828125,0
0,0,0,0,51,1,1,1,0,1,1,1,0,0,0,1,2,87.3499984741211,4473.0,0
1,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.6500015258789,3545.050048828125,0
1,0,1,1,16,1,0,1,0,1,0,0,0,0,0,0,0,73.25,1195.75,0
0,0,1,0,70,1,1,1,0,1,1,1,0,1,2,1,0,98.6999969482422,6858.89990234375,0
1,0,1,1,40,1,1,2,0,0,0,0,0,0,2,1,3,24.799999237060547,1024.699951171875,0
1,0,1,1,22,1,0,1,0,1,0,0,0,1,0,0,2,83.30000305175781,1845.9000244140625,1
1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,75.30000305175781,75.30000305175781,1
1,0,1,1,5,1,1,2,0,0,0,0,0,0,0,1,3,24.299999237060547,132.25,0
1,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.8499984741211,515.4500122070312,0
0,0,0,1,29,1,1,1,0,1,1,1,0,1,1,0,1,100.5500030517578,2830.449951171875,0
0,0,1,1,44,1,1,2,0,0,0,0,0,0,1,0,3,25.700000762939453,1110.5,0
1,0,0,0,10,0,0,0,1,1,1,0,0,0,0,0,0,40.70000076293945,449.2999877929688,0
1,1,1,0,55,1,1,0,0,0,0,0,0,0,0,0,0,51.650001525878906,2838.550048828125,0
0,1,1,0,52,1,1,1,0,1,1,0,1,1,1,1,0,105.0999984741211,5376.39990234375,0
1,0,1,1,10,1,1,1,0,0,0,0,0,1,0,0,2,85.94999694824219,858.5999755859375,0
0,0,0,0,18,1,1,1,0,0,0,0,0,0,0,1,0,75.5999984741211,1395.050048828125,0
1,0,1,0,68,1,1,0,1,0,0,1,0,0,1,0,0,58.25,3975.699951171875,0
1,0,1,1,61,1,0,2,0,0,0,0,0,0,0,1,3,19.399999618530277,1182.550048828125,1
1,0,1,1,72,0,0,0,1,1,1,1,1,1,2,1,1,65.19999694824219,4784.4501953125,0
0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,2,53.45000076293945,119.5,0
0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.400001525878906,518.9000244140625,1
0,0,1,0,41,1,0,2,0,0,0,0,0,0,2,1,2,19.75,899.4500122070312,0
1,0,0,0,26,0,0,0,0,0,1,1,1,0,0,1,1,44.45000076293945,1183.800048828125,0
0,0,1,0,36,1,0,2,0,0,0,0,0,0,1,0,0,20.850000381469727,720.0499877929688,0
0,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,1,114.0500030517578,8468.2001953125,0
0,0,1,0,35,1,1,1,0,0,0,1,0,1,0,1,0,89.8499984741211,3161.199951171875,0
0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3,55.04999923706055,55.04999923706055,0
1,0,1,1,16,1,1,1,1,0,1,1,1,1,0,1,2,112.9499969482422,1882.550048828125,0
1,1,0,0,49,1,1,1,1,0,0,0,1,1,0,0,1,101.5500030517578,5070.39990234375,0
1,0,1,0,54,1,1,1,1,1,1,1,1,1,1,1,3,114.6500015258789,6049.5,0
1,0,0,1,18,1,1,0,1,0,0,0,0,1,0,0,2,64.80000305175781,1166.699951171875,0
1,0,1,0,36,1,0,1,0,0,0,0,0,1,0,0,2,80.4000015258789,2937.64990234375,0
1,0,0,0,60,1,1,1,0,1,1,0,1,1,0,1,2,105.9000015258789,6396.4501953125,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.55000305175781,69.55000305175781,1
1,0,1,1,52,1,1,2,0,0,0,0,0,0,2,1,0,25.049999237060547,1270.25,0
0,0,1,1,8,1,0,1,0,0,1,0,1,1,0,1,2,94.75,759.5499877929688,0
0,0,1,1,72,1,0,1,1,1,0,1,1,1,2,0,0,105.5,7611.5498046875,0
1,0,0,0,64,1,1,2,0,0,0,0,0,0,1,0,3,24.700000762939453,1642.75,0
1,1,0,0,22,1,0,0,1,0,1,1,0,1,0,1,3,69.75,1545.4000244140625,0
0,0,1,0,60,0,0,0,0,1,1,1,1,1,0,1,0,60.20000076293945,3582.39990234375,0
1,0,1,1,28,1,0,1,0,0,0,0,0,1,0,1,2,81.05000305175781,2227.10009765625,1
1,0,1,0,61,1,1,2,0,0,0,0,0,0,2,0,3,24.399999618530277,1417.9000244140625,0
1,0,0,0,24,1,1,1,0,1,1,0,1,1,0,1,2,104.1500015258789,2494.64990234375,0
0,0,1,1,28,1,0,1,0,1,1,1,1,0,1,0,0,92.9000015258789,2768.35009765625,0
1,0,1,1,30,1,0,0,0,1,1,1,1,1,2,0,0,80.80000305175781,2369.300048828125,0
0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,3,20.0,38.0,0
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,75.0999984741211,75.0999984741211,0
0,0,0,1,6,1,0,2,0,0,0,0,0,0,0,0,3,19.649999618530277,100.9000015258789,0
1,0,1,0,24,1,0,0,0,1,0,0,1,1,0,1,0,69.44999694824219,1614.050048828125,0
0,0,1,1,4,1,1,1,0,0,1,0,1,1,0,0,2,101.1500015258789,385.8999938964844,1
0,0,0,0,7,1,1,1,0,1,0,0,1,1,0,1,2,99.8000030517578,673.25,1
0,1,1,0,72,1,1,1,1,1,1,1,1,1,2,1,0,116.0500030517578,8404.900390625,0
0,0,0,0,70,0,0,0,0,0,0,1,0,1,2,1,3,40.04999923706055,2799.75,0
0,1,1,0,64,1,1,1,0,0,1,1,1,1,2,0,2,102.0999984741211,6538.4501953125,0
0,0,1,1,72,1,1,1,0,1,0,0,1,0,1,1,2,89.69999694824219,6588.9501953125,0
1,0,0,1,44,1,0,2,0,0,0,0,0,0,2,0,3,19.899999618530277,868.0999755859375,0
1,0,1,1,13,1,0,0,0,0,0,0,0,1,0,0,2,55.95000076293945,734.3499755859375,1
1,1,0,0,17,1,0,2,0,0,0,0,0,0,1,0,3,20.649999618530277,330.6000061035156,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,55.0,55.0,1
0,0,1,0,9,1,0,0,0,0,1,0,1,1,0,1,3,70.05000305175781,564.4000244140625,0
0,0,1,0,24,1,0,0,1,0,0,1,0,0,0,0,3,53.59999847412109,1315.3499755859375,0
1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,2,74.69999694824219,74.69999694824219,1
0,0,0,0,24,1,1,1,0,1,0,0,0,0,0,1,2,80.25,1861.5,1
0,1,1,1,35,1,0,0,0,1,0,1,1,1,0,1,2,76.05000305175781,2747.199951171875,0
1,0,1,1,7,1,0,0,1,1,1,1,1,0,0,1,2,75.69999694824219,554.0499877929688,0
0,0,0,0,5,1,0,1,0,0,0,1,1,1,0,1,2,96.0999984741211,453.3999938964844,1
1,0,0,1,15,1,0,1,0,0,0,0,0,0,0,0,0,69.0,994.7999877929688,1
0,0,1,1,11,1,0,2,0,0,0,0,0,0,2,0,3,19.649999618530277,225.75,0
1,0,1,0,48,0,0,0,1,0,1,0,0,1,0,1,0,45.29999923706055,2145.0,1
1,1,0,0,20,1,0,1,0,0,0,0,0,1,0,1,2,81.44999694824219,1671.5999755859375,0
1,0,1,0,72,1,1,1,0,1,1,1,1,1,1,1,0,108.5,8003.7998046875,0
1,0,1,1,8,1,0,1,0,1,0,0,1,0,0,1,2,83.55000305175781,680.0499877929688,1
0,0,1,1,72,1,1,1,0,0,0,0,0,1,2,1,1,84.5,6130.85009765625,0
1,0,0,0,15,1,1,1,0,1,0,0,1,1,0,1,2,100.1500015258789,1415.0,0
0,0,0,0,72,1,1,0,0,1,1,1,1,1,2,1,0,88.5999984741211,6201.9501953125,0
1,0,1,1,0,0,0,0,1,0,1,1,1,0,2,1,0,52.54999923706055,0.0,0
0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2,74.3499984741211,74.3499984741211,1
0,0,1,1,63,1,1,1,0,1,1,0,1,1,2,1,0,104.8000030517578,6597.25,0
1,0,0,0,2,1,0,0,0,1,0,0,1,0,0,1,2,59.0,114.1500015258789,0
1,0,1,0,2,1,0,1,1,0,0,0,0,0,0,1,2,74.4000015258789,139.39999389648438,1
0,1,1,0,61,1,1,0,0,1,0,0,0,1,1,0,0,64.05000305175781,3902.60009765625,0
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,20.399999618530277,20.399999618530277,0
0,0,0,0,22,0,0,0,0,1,1,0,0,1,1,1,0,43.75,903.5999755859376,1
0,0,1,0,28,1,0,0,1,1,0,1,0,0,0,0,3,60.900001525878906,1785.6500244140625,0
1,0,1,0,70,1,0,2,0,0,0,0,0,0,2,0,0,19.799999237060547,1397.6500244140625,0
1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,2,28.450000762939453,131.0500030517578,1
1,0,0,0,12,1,1,1,1,1,1,0,0,1,0,1,0,99.6999969482422,1238.449951171875,1
0,0,0,0,34,1,1,1,1,1,1,1,1,1,1,0,1,116.25,3899.050048828125,0
1,1,1,0,71,1,1,1,1,0,0,0,0,0,2,1,1,80.69999694824219,5676.0,0
1,0,1,1,70,1,1,0,1,0,0,0,0,1,1,0,0,65.19999694824219,4543.14990234375,0
1,0,1,1,52,1,0,1,1,0,1,1,0,0,0,1,0,84.05000305175781,4326.7998046875,0
0,0,0,1,69,1,1,0,1,1,1,1,1,0,2,1,1,79.44999694824219,5502.5498046875,0
1,1,0,0,20,1,1,1,0,1,1,0,0,1,0,1,2,94.0999984741211,1782.4000244140625,1
0,0,0,1,11,1,1,1,0,0,1,0,0,0,0,1,3,78.0,851.7999877929688,0
0,0,1,0,2,1,0,1,0,0,0,1,1,1,0,1,2,94.1999969482422,167.5,1
1,0,1,1,6,1,1,1,0,0,0,1,0,0,0,1,2,80.5,502.8500061035156,1
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,19.850000381469727,19.850000381469727,0
0,1,1,1,20,1,0,1,1,0,1,1,0,1,1,0,1,94.3000030517578,1818.300048828125,0
0,0,0,0,61,1,1,1,1,0,1,0,1,1,0,1,2,106.4499969482422,6300.14990234375,0
1,1,1,0,5,1,1,1,0,0,0,0,0,0,0,1,2,74.3499984741211,334.79998779296875,1
1,0,0,0,56,1,1,1,0,1,0,1,1,1,0,1,0,105.4499969482422,5916.9501953125,0
0,0,0,0,30,1,1,1,1,1,1,1,0,0,0,1,1,95.0,2852.39990234375,0
0,0,0,0,40,1,1,1,0,0,1,1,1,1,0,0,0,104.8000030517578,4131.9501953125,1
1,0,0,0,28,1,0,0,1,0,0,1,0,0,1,0,3,54.29999923706055,1546.300048828125,0
1,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,70.05000305175781,302.6000061035156,0
1,1,1,0,27,1,0,1,1,0,0,0,0,0,0,1,0,75.19999694824219,1929.3499755859373,1
0,0,0,0,12,1,0,2,0,0,0,0,0,0,0,0,1,20.049999237060547,265.45001220703125,0
0,0,1,1,67,1,1,1,0,1,1,0,1,1,1,1,2,105.4000015258789,6989.4501953125,0
0,1,1,0,29,1,1,0,0,0,0,0,0,0,0,1,2,51.59999847412109,1442.0,0
0,0,1,1,55,1,1,1,0,0,0,0,0,1,0,0,0,85.5,4713.39990234375,0
1,0,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,75.5999984741211,1758.5999755859375,1
0,0,1,0,34,1,1,1,0,0,1,0,1,1,0,1,2,100.0500030517578,3480.0,1
0,0,0,0,52,1,0,1,1,0,1,0,1,0,1,0,2,91.25,4738.2998046875,0
0,1,1,1,72,1,1,1,1,1,1,1,1,1,2,1,1,115.75,8399.150390625,0
0,0,1,1,58,1,1,1,0,1,0,1,1,0,1,1,1,94.6999969482422,5430.35009765625,0
0,0,1,1,35,1,0,2,0,0,0,0,0,0,2,0,3,19.600000381469727,686.9500122070312,0
1,1,0,0,56,1,1,1,0,1,1,1,1,0,2,1,0,99.9000015258789,5706.2998046875,0
1,0,1,1,24,1,0,2,0,0,0,0,0,0,2,1,1,21.100000381469727,490.6499938964844,0
0,0,1,1,70,1,0,2,0,0,0,0,0,0,2,0,1,20.049999237060547,1360.25,0
0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,2,79.94999694824219,174.4499969482422,0
0,1,1,1,68,1,1,1,0,0,1,1,1,1,1,1,1,107.1500015258789,7379.7998046875,0
1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,2,85.0,85.0,1
0,0,0,0,12,1,1,1,0,0,1,0,1,0,0,1,2,89.55000305175781,1021.75,0
1,0,1,0,63,1,1,1,0,1,0,0,0,0,0,1,0,81.55000305175781,5029.0498046875,0
1,0,1,1,33,1,0,0,1,1,1,0,0,0,1,1,3,58.45000076293945,1955.4000244140625,0
1,0,1,0,69,1,0,1,0,1,0,0,1,1,1,1,1,95.6500015258789,6744.2001953125,0
1,0,1,1,60,1,0,0,0,1,1,1,1,1,2,1,0,80.5999984741211,4946.7001953125,0
1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,0,113.0999984741211,8248.5,0
1,0,0,0,11,1,1,0,0,0,0,0,0,1,0,1,3,58.95000076293945,601.5999755859375,0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,19.549999237060547,19.549999237060547,0
0,0,0,0,10,1,1,1,0,0,0,0,1,0,0,1,0,86.05000305175781,834.0999755859375,1
0,0,0,0,13,0,0,0,1,0,0,1,1,0,0,1,1,45.54999923706055,597.0,1
